Time,original_time,x,y,vx,vy,theta,omega,ax,steering_angle,cmd_steering_angle,cmd_velocity,velocity_error
0.0,1.7512931418371617e+18,0.0,0.0,0.002213789532420302,-0.018928608845560153,0.0,0.0011686075050506668,-0.011552442986349424,-7.155450387138802e-11,0.0,0.0,0.002213789532420302
0.025,1.7512931418621617e+18,-2.0587823068088344e-06,3.774273922033311e-09,0.0019250715235115744,-0.006579498240689655,2.8377936840406903e-06,0.0005835253607194463,-0.008246752719562713,-6.294691865330013e-12,0.0,0.0,0.0019250715235115744
0.05,1.7512931418871619e+18,-8.657096724202128e-05,0.0030883398887110165,0.0016944817550500946,0.003295159205595338,-0.00046459829211764614,0.00016248520098193498,-0.00494968160323745,9.994607815214423e-11,0.0,0.0,0.0016944817550500946
0.07500000000000001,1.7512931419121618e+18,-6.0415003286172675e-05,0.0030883400103740343,0.0015654108916190073,0.009043567802989521,-0.0004579842267289358,1.2325270112241525e-05,-0.0017410534268242814,2.1859701097749201e-10,0.0,0.0,0.0015654108916190073
0.1,1.7512931419371617e+18,0.0005496776405277175,0.002579788488289686,0.0015536866871781274,0.010319134087885427,-6.27470784371198e-05,0.00014023416854076802,0.0012005979649026214,2.9838797890687026e-10,0.0,0.0,0.0015536866871781274
0.125,1.7512931419621617e+18,0.0005439427486435815,0.0025797957983070903,0.0016453282627165642,0.0081135268264999,-1.0752343134523557e-05,0.0004535605390937574,0.0036340393576431,2.774409913373068e-10,0.0,0.0,0.0016453282627165642
0.15000000000000002,1.7512931419871616e+18,0.00016559145539788776,0.0012004617953091574,0.0018042161310527424,0.004280908812853087,0.00020198002744153953,0.0007990497559364928,0.0053360580256363276,1.0760767883372922e-10,0.0,0.0,0.0018042161310527424
0.17500000000000002,1.7512931420121618e+18,-0.003022764562257687,0.0007157110492709672,0.001986469577829927,0.0007268638664971494,9.58380824060967e-05,0.0010255470491837343,0.006185430795805455,-2.138332035713505e-10,0.0,0.0,0.001986469577829927
0.2,1.7512931420371617e+18,0.00107610283901571,0.0021711323453158004,0.002155481137349091,-0.001381158870575032,-0.00042084798637587184,0.0010427737291940958,0.006210303386151467,-6.164673855503666e-10,0.0,0.0,0.002155481137349091
0.225,1.7512931420621617e+18,0.0010914037088654441,0.0021711347355567873,0.0022916523627142275,-0.0020038587710673053,-0.00032281442942405647,0.0008506023567438575,0.005580700657829488,-9.489964143437389e-10,0.0,0.0,0.0022916523627142275
