,Time,original_time,x,y,vx,vy,theta,omega,ax,steering_angle,cmd_steering_angle,cmd_velocity,velocity_error,cmd_velocity_k-1,velocity_error_k-1,cmd_steering_k-1,cmd_velocity_k-2,velocity_error_k-2,cmd_steering_k-2,cmd_velocity_k-3,velocity_error_k-3,cmd_steering_k-3,cmd_velocity_k-4,velocity_error_k-4,cmd_steering_k-4,velocity_error_sum,new_bag
99,2.475,1.7543337510372828e+18,1.8968736182694923,0.701692037254979,0.0019392351287601042,-0.016177480162705687,-0.15701067774869346,0.0018884012954964201,0.07070635020866865,-0.0008216928605322095,0.0,0.0,0.0019392351287601042,0.0,0.0016123231926680678,0.0,0.0,0.0018121971526039273,0.0,0.0,0.002283998941113413,0.0,0.0,0.0027841345934273456,0.0,0.2881989890212812,0.0
100,2.5,1.7543337510622828e+18,1.8977310415731317,0.699378623981146,0.0029261950857329905,-0.01858534918120847,-0.15613329607168724,0.001764318244350721,0.0837451099319244,0.0010589323654909303,0.0,0.0,0.0029261950857329905,0.0,0.0019392351287601042,0.0,0.0,0.0016123231926680678,0.0,0.0,0.0018121971526039273,0.0,0.0,0.002283998941113413,0.0,0.2878857706775781,0.0
101,2.5250000000000004,1.7543337510872827e+18,1.897785036847584,0.699370083787295,0.004436205108035245,-0.01676730593388054,-0.15602656652455382,0.0015409053754141583,0.06631581286793924,0.003504704124856782,0.0,0.0,0.004436205108035245,0.0,0.0029261950857329905,0.0,0.0,0.0019392351287601042,0.0,0.0,0.0016123231926680678,0.0,0.0,0.0018121971526039273,0.0,0.2890659210014015,0.0
102,2.5500000000000003,1.7543337511122826e+18,1.895234271284025,0.7005887771049472,0.005967851632812681,-0.011330477465106048,-0.15730684310951756,0.0012554520958697388,0.011399638863193312,0.005569676704689795,0.0,0.0,0.005967851632812681,0.0,0.004436205108035245,0.0,0.0,0.0029261950857329905,0.0,0.0,0.0019392351287601042,0.0,0.0,0.0016123231926680678,0.0,0.2917870268608798,0.0
103,2.575,1.7543337511372828e+18,1.895222358117541,0.7005906605058668,0.006698347782468393,-0.0041886047207169985,-0.1573288085551041,0.0009518070984152623,-0.07543765495364826,0.005844542868261515,0.0,0.0,0.006698347782468393,0.0,0.005967851632812681,0.0,0.0,0.004436205108035245,0.0,0.0,0.0029261950857329905,0.0,0.0,0.0019392351287601042,0.0,0.295288459436806,0.0
104,2.6,1.7543337511622828e+18,1.8947981950971944,0.7025016809810233,0.005725080854731112,0.0020944286239885823,-0.15680901908533773,0.0006792152301630389,-0.17222176380765652,0.002782478742619301,0.0,0.0,0.005725080854731112,0.0,0.006698347782468393,0.0,0.0,0.005967851632812681,0.0,0.0,0.004436205108035245,0.0,0.0,0.0029261950857329905,0.0,0.2979033633009573,0.0
105,2.625,1.7543337511872827e+18,1.8947543937223783,0.7025086298542186,0.0025057477708364654,0.005296249945496209,-0.15680606655768167,0.0004922827276538669,-0.2411023206179412,-0.004786559768313471,0.0,0.0,0.0025057477708364654,0.0,0.005725080854731112,0.0,0.0,0.006698347782468393,0.0,0.0,0.005967851632812681,0.0,0.0,0.004436205108035245,0.0,0.29740373048320623,0.0
106,2.6500000000000004,1.754333751212283e+18,1.9006726970231025,0.6999131703571908,-0.0025933034892650897,0.004395180233152302,-0.15507667354619534,0.00044272464058125246,-0.23442702733932516,-0.01711926364704812,0.0,0.0,-0.0025933034892650897,0.0,0.0025057477708364654,0.0,0.0,0.005725080854731112,0.0,0.0,0.006698347782468393,0.0,0.0,0.005967851632812681,0.0,0.29190429458953954,0.0
107,2.6750000000000003,1.7543337512372828e+18,1.9007005348711323,0.6999088177636037,-0.007822143463577767,-0.00011190034204779591,-0.15499927939711974,0.0005531053872824105,-0.10585415999644786,-0.03325056819475679,0.0,0.0,-0.007822143463577767,0.0,-0.0025933034892650897,0.0,0.0,0.0025057477708364654,0.0,0.0,0.005725080854731112,0.0,0.0,0.006698347782468393,0.0,0.281253243842952,0.0
108,2.7,1.7543337512622828e+18,1.8978363043454087,0.698392002616264,-0.00987722792922889,-0.006551255654246153,-0.15497963308523938,0.0007666476797442452,0.1759316668387736,-0.05112970045134533,-0.0823519900441169,3.136117935180664,-3.145995163109893,0.0,-0.007822143463577767,0.0,0.0,-0.0025933034892650897,0.0,0.0,0.0025057477708364654,0.0,0.0,0.005725080854731112,0.0,-2.8675184896406103,0.0
