,Time,original_time,x,y,vx,vy,theta,omega,ax,steering_angle,cmd_steering_angle,cmd_velocity,velocity_error,cmd_velocity_k-1,velocity_error_k-1,cmd_steering_k-1,cmd_velocity_k-2,velocity_error_k-2,cmd_steering_k-2,cmd_velocity_k-3,velocity_error_k-3,cmd_steering_k-3,cmd_velocity_k-4,velocity_error_k-4,cmd_steering_k-4,velocity_error_sum,new_bag
99,2.475,1.7576005415185198e+18,-0.4795133732402594,2.259268829128792,0.002605511457783921,0.005451424954569769,-0.9852565856602847,0.0012896853921609075,0.022646663273128316,-0.00032334829759109055,0.0,0.0,0.002605511457783921,0.0,0.002265974733036902,0.0,0.0,0.002054547211642425,0.0,0.0,0.0019479480421869427,0.0,0.0,0.0019055833871917914,0.0,0.19262583866672486,0.0
100,2.5,1.7576005415435197e+18,-0.4803278267677053,2.2595933361671885,0.0030451902814444044,0.007653656252180524,-0.9855826649816575,0.001201414868865545,0.01787713174175181,9.812793431126458e-06,0.0,0.0,0.0030451902814444044,0.0,0.002605511457783921,0.0,0.0,0.002265974733036902,0.0,0.0,0.002054547211642425,0.0,0.0,0.0019479480421869427,0.0,0.19416489550833993,0.0
101,2.5250000000000004,1.7576005415685197e+18,-0.4803109126483638,2.2595677685697044,0.003480769971645918,0.009453900380982714,-0.9855157744713505,0.0011872370264673616,0.00523795488372026,0.0005368509233434821,0.0,0.0,0.003480769971645918,0.0,0.0030451902814444044,0.0,0.0,0.002605511457783921,0.0,0.0,0.002265974733036902,0.0,0.0,0.002054547211642425,0.0,0.19611880949103477,0.0
102,2.5500000000000003,1.7576005415935196e+18,-0.4777801046505323,2.2599383792668286,0.0037342070709273072,0.00969060623587487,-0.9861605002557813,0.0012259976721543447,-0.013979951017393572,0.001104440157636638,0.0,0.0,0.0037342070709273072,0.0,0.003480769971645918,0.0,0.0,0.0030451902814444044,0.0,0.0,0.002605511457783921,0.0,0.0,0.002265974733036902,0.0,0.19830568339016386,0.0
103,2.575,1.7576005416185198e+18,-0.4777699705225839,2.259923098194647,0.003598039670234153,0.007334128268708732,-0.9861592744459305,0.001259890123147303,-0.035393232517447644,0.0014363783682967333,0.0,0.0,0.003598039670234153,0.0,0.0037342070709273072,0.0,0.0,0.003480769971645918,0.0,0.0,0.0030451902814444044,0.0,0.0,0.002605511457783921,0.0,0.20033768864599086,0.0
104,2.6,1.7576005416435197e+18,-0.4783467225381357,2.259352777232184,0.0029233889351169824,0.002032992985820455,-0.9859080915976458,0.0012371222605206244,-0.051839482137956715,0.0011820893266257424,0.0,0.0,0.0029233889351169824,0.0,0.003598039670234153,0.0,0.0,0.0037342070709273072,0.0,0.0,0.003480769971645918,0.0,0.0,0.0030451902814444044,0.0,0.20168029804053483,0.0
105,2.625,1.7576005416685197e+18,-0.4783283088039316,2.2593249557619086,0.0017326455335577068,-0.005530825096534558,-0.9859354930331709,0.001155761624505308,-0.05480210887180918,1.6438364124148064e-05,0.0,0.0,0.0017326455335577068,0.0,0.0029233889351169824,0.0,0.0,0.003598039670234153,0.0,0.0,0.0037342070709273072,0.0,0.0,0.003480769971645918,0.0,0.20182289746286583,0.0
106,2.6500000000000004,1.75760054169352e+18,-0.4795977977691215,2.2585002814511395,0.000315955952956495,-0.013729003669743924,-0.9862729509872503,0.0010813828099186511,-0.036759703607827494,-0.0022357140478592163,0.0,0.0,0.000315955952956495,0.0,0.0017326455335577068,0.0,0.0,0.0029233889351169824,0.0,0.0,0.003598039670234153,0.0,0.0,0.0037342070709273072,0.0,0.20054399734309591,0.0
107,2.6750000000000003,1.7576005417185198e+18,-0.4814275977785418,2.2569050837535265,-0.0007413202433130299,-0.02054127670542397,-0.9852705094597706,0.0011269811379646677,0.006130415934496128,-0.005504181743797808,0.0,0.0,-0.0007413202433130299,0.0,0.000315955952956495,0.0,0.0,0.0017326455335577068,0.0,0.0,0.0029233889351169824,0.0,0.0,0.003598039670234153,0.0,0.19820266787799568,0.0
108,2.7,1.7576005417435197e+18,-0.4814347733486301,2.2569159379354296,-0.0006445062034850005,-0.024319471976939688,-0.9852415014492683,0.001402142004044435,0.07187521851694907,-0.009471645241136216,0.0,0.0,-0.0006445062034850005,0.0,-0.0007413202433130299,0.0,0.0,0.000315955952956495,0.0,0.0,0.0017326455335577068,0.0,0.0,0.0029233889351169824,0.0,0.19594467398080506,0.0
109,2.725,1.7576005417685197e+18,-0.4805558184838827,2.25836381294022,0.0014003778971899636,-0.024360426375959112,-0.9858716353763066,0.001952758904899727,0.1518763198665175,-0.013701556719558784,-0.0255679264664649,0.0999999344348907,-0.09859955653770074,0.0,-0.0006445062034850005,0.0,0.0,-0.0007413202433130299,0.0,0.0,0.000315955952956495,0.0,0.0,0.0017326455335577068,0.0,0.09570120800479591,0.0
110,2.75,1.7576005417935196e+18,-0.4805357049966408,2.258333484959422,0.005896417861232398,-0.021001681477232085,-0.985909484332437,0.002721502938686314,0.23208920846872408,-0.01785981159116691,-0.0255679264664649,0.0999999344348907,-0.09410351657365831,0.0999999344348907,-0.09859955653770074,-0.0255679264664649,0.0,-0.0006445062034850005,0.0,0.0,-0.0007413202433130299,0.0,0.0,0.000315955952956495,0.0,-9.925839119662161e-05,0.0
111,2.7750000000000004,1.7576005418185198e+18,-0.4801266823812633,2.2578537700524857,0.01278925400678669,-0.015252775088018486,-0.9853539516050959,0.0035574531240786236,0.2960921588501852,-0.021915702314605632,-0.0253164004534482,0.0999999418854713,-0.0872106878786846,0.0999999344348907,-0.09410351657365831,-0.0255679264664649,0.0999999344348907,-0.09859955653770074,-0.0255679264664649,0.0,-0.0006445062034850005,0.0,0.0,-0.0007413202433130299,0.0,-0.0890819172188466,0.0
112,2.8000000000000003,1.7576005418435197e+18,-0.4801355376458596,2.257867157045157,0.021361651930123664,-0.008243672182914255,-0.9853673013464447,0.004285471120224783,0.3294315019991519,-0.02619203494064016,-0.0253164004534482,0.0999999418854713,-0.07863828995534763,0.0999999418854713,-0.0872106878786846,-0.0253164004534482,0.0999999344348907,-0.09410351657365831,-0.0255679264664649,0.0999999344348907,-0.09859955653770074,-0.0255679264664649,0.0,-0.0006445062034850005,0.0,-0.16958020027489823,0.0
113,2.825,1.7576005418685197e+18,-0.4792169443661582,2.2549948328838507,0.030395056689340377,-0.0008366496230653833,-0.9853960435868352,0.004815139812885472,0.32416536899110204,-0.031214099835410878,-0.0255698300898075,0.0999999418854713,-0.06960488519613092,0.0999999418854713,-0.07863828995534763,-0.0253164004534482,0.0999999418854713,-0.0872106878786846,-0.0253164004534482,0.0999999344348907,-0.09410351657365831,-0.0255679264664649,0.0999999344348907,-0.09859955653770074,-0.0255679264664649,-0.2411291255668749,0.0
114,2.85,1.75760054189352e+18,-0.478712013152307,2.2542328822126643,0.03858884487182623,0.006409482242871764,-0.9853394931350008,0.0052361232126552325,0.28240871230824893,-0.03743160101803935,-0.0255698300898075,0.0999999418854713,-0.06141109701364507,0.0999999418854713,-0.06960488519613092,-0.0255698300898075,0.0999999418854713,-0.07863828995534763,-0.0253164004534482,0.0999999418854713,-0.0872106878786846,-0.0253164004534482,0.0999999344348907,-0.09410351657365831,-0.0255679264664649,-0.30454292198237565,0.0
115,2.875,1.7576005419185198e+18,-0.4779385954451594,2.25470234454905,0.04507066610355469,0.01299690519268897,-0.9841279495978216,0.005834247730619389,0.21790242410552157,-0.04496529158832755,-0.051270667463541,0.1999998688697815,-0.1549292027662268,0.0999999418854713,-0.06141109701364507,-0.0255698300898075,0.0999999418854713,-0.06960488519613092,-0.0255698300898075,0.0999999418854713,-0.07863828995534763,-0.0253164004534482,0.0999999418854713,-0.0872106878786846,-0.0253164004534482,-0.46148908985063586,0.0
116,2.9000000000000004,1.7576005419435197e+18,-0.4773574406747181,2.25382437027584,0.049744385528763674,0.018236973898760642,-0.9836576098952677,0.0069987278656503974,0.15506579377465046,-0.05350899757253528,-0.051270667463541,0.1999998688697815,-0.15025548334101782,0.1999998688697815,-0.1549292027662268,-0.051270667463541,0.0999999418854713,-0.06141109701364507,-0.0255698300898075,0.0999999418854713,-0.06960488519613092,-0.0255698300898075,0.0999999418854713,-0.07863828995534763,-0.0253164004534482,-0.6137232364965782,0.0
117,2.9250000000000003,1.7576005419685197e+18,-0.4764750845014434,2.257519144927543,0.0533151305688725,0.021252961682567077,-0.9850185833200858,0.009061245807467037,0.12547334743033794,-0.06242150427186385,-0.0689514800906181,0.2999998033046722,-0.2466846727357997,0.1999998688697815,-0.15025548334101782,-0.051270667463541,0.1999998688697815,-0.1549292027662268,-0.051270667463541,0.0999999418854713,-0.06141109701364507,-0.0255698300898075,0.0999999418854713,-0.06960488519613092,-0.0255698300898075,-0.8623044943871968,0.0
118,2.95,1.7576005419935196e+18,-0.4755436499096528,2.256118199121661,0.057068492391480465,0.021300087770714075,-0.9846855002137843,0.012139126617301712,0.16212127340924556,-0.07094397923629905,-0.0689514800906181,0.2999998033046722,-0.24293131091319173,0.2999998033046722,-0.2466846727357997,-0.0689514800906181,0.1999998688697815,-0.15025548334101782,-0.051270667463541,0.1999998688697815,-0.1549292027662268,-0.051270667463541,0.0999999418854713,-0.06141109701364507,-0.0255698300898075,-1.1070316764032309,0.0
119,2.975,1.7576005420185198e+18,-0.4725129193595241,2.250979083697013,0.06265490454835493,0.01821429788681088,-0.9842323102572952,0.01601230589140863,0.29223310765601196,-0.07843640486706135,-0.0816946178674697,0.3999997675418854,-0.33734486299353045,0.2999998033046722,-0.24293131091319173,-0.0689514800906181,0.2999998033046722,-0.2466846727357997,-0.0689514800906181,0.1999998688697815,-0.15025548334101782,-0.051270667463541,0.1999998688697815,-0.1549292027662268,-0.051270667463541,-1.4460855789082854,0.0
