,Time,original_time,x,y,vx,vy,theta,omega,ax,steering_angle,cmd_steering_angle,cmd_velocity,velocity_error,cmd_velocity_k-1,velocity_error_k-1,cmd_steering_k-1,cmd_velocity_k-2,velocity_error_k-2,cmd_steering_k-2,cmd_velocity_k-3,velocity_error_k-3,cmd_steering_k-3,cmd_velocity_k-4,velocity_error_k-4,cmd_steering_k-4,velocity_error_sum,new_bag
99,2.475,1.7543318855852772e+18,3.626803977388121,1.4002798888445052,1.8829315069989323,-0.3523625637041744,1.533777158463257,2.3253757290830825,0.8838158296341514,0.28267956399782834,0.2878316938877105,2.156991958618164,-0.27406045161923176,2.156991958618164,-0.2928005393886892,0.2878316938877105,2.078169107437134,-0.2277983242003081,0.3359319567680359,2.015211343765259,-0.17531256115905758,0.3609635531902313,2.015211343765259,-0.1841639690691983,0.3762820065021515,-41.27447154419612,0.0
100,2.5,1.754331885610277e+18,3.626389510565217,1.4584155922447544,1.9077576774575697,-0.38185281870219484,1.5962539384803798,2.352679792969383,1.1292456022548163,0.2665633799036548,0.250559389591217,2.156991958618164,-0.24923428116059432,2.156991958618164,-0.27406045161923176,0.2878316938877105,2.156991958618164,-0.2928005393886892,0.2878316938877105,2.078169107437134,-0.2277983242003081,0.3359319567680359,2.015211343765259,-0.17531256115905758,0.3609635531902313,-41.527153088418224,0.0
101,2.5250000000000004,1.754331885635277e+18,3.636037023462861,1.514053623217018,1.9391513373216607,-0.43688512906041593,1.6713099177525774,2.37064256420151,1.3699815399683881,0.2533525306323933,0.2430959194898605,2.2494165897369385,-0.3102652524152778,2.156991958618164,-0.24923428116059432,0.250559389591217,2.156991958618164,-0.27406045161923176,0.2878316938877105,2.156991958618164,-0.2928005393886892,0.2878316938877105,2.078169107437134,-0.2277983242003081,0.3359319567680359,-41.841156386465876,0.0
102,2.5500000000000003,1.7543318856602772e+18,3.6438403729032975,1.6088985200766912,1.976691925347436,-0.5191134086832858,1.7805501493518885,2.370249180333237,1.5763133990494327,0.24088274835041623,0.2436443418264389,2.2494165897369385,-0.2727246643895025,2.2494165897369385,-0.3102652524152778,0.2430959194898605,2.156991958618164,-0.24923428116059432,0.250559389591217,2.156991958618164,-0.27406045161923176,0.2878316938877105,2.156991958618164,-0.2928005393886892,0.2878316938877105,-42.117884868064316,0.0
103,2.575,1.7543318856852772e+18,3.6438403729032975,1.6088985200766912,2.0190294230195454,-0.6240795537578723,1.7805501493518885,2.3456330529598652,1.7230676547391208,0.2252158733696372,0.2436443418264389,2.2494165897369385,-0.23038716671739312,2.2494165897369385,-0.2727246643895025,0.2436443418264389,2.2494165897369385,-0.3102652524152778,0.2430959194898605,2.156991958618164,-0.24923428116059432,0.250559389591217,2.156991958618164,-0.27406045161923176,0.2878316938877105,-42.35249575781496,0.0
104,2.6,1.754331885710277e+18,3.642432769511539,1.6454330078088517,2.0640983911533746,-0.7415733833772135,1.8390247939889064,2.295494270138164,1.793065153598621,0.20134157573682612,0.187245488166809,2.357233762741089,-0.2931353715877143,2.2494165897369385,-0.23038716671739312,0.2436443418264389,2.2494165897369385,-0.2727246643895025,0.2436443418264389,2.2494165897369385,-0.3102652524152778,0.2430959194898605,2.156991958618164,-0.24923428116059432,0.250559389591217,-42.65001266468945,0.0
105,2.625,1.754331885735277e+18,3.615603010455382,1.7893286255095864,2.1095202179291,-0.8572618419517126,2.0078519194455895,2.222130612192784,1.7788991293041851,0.16434069951585434,0.1092265322804451,2.4454784393310547,-0.33595822140195475,2.357233762741089,-0.2931353715877143,0.187245488166809,2.2494165897369385,-0.23038716671739312,0.2436443418264389,2.2494165897369385,-0.2727246643895025,0.2436443418264389,2.2494165897369385,-0.3102652524152778,0.2430959194898605,-42.9904410021943,0.0
106,2.6500000000000004,1.754331885760277e+18,3.615603010455382,1.7893286255095864,2.153055279234086,-0.9552692193612667,2.0078519194455895,2.1285844268836986,1.682838104823221,0.11082088176751423,0.1325530111789703,2.4454784393310547,-0.2924231600969689,2.4454784393310547,-0.33595822140195475,0.1092265322804451,2.357233762741089,-0.2931353715877143,0.187245488166809,2.2494165897369385,-0.23038716671739312,0.2436443418264389,2.2494165897369385,-0.2727246643895025,0.2436443418264389,-43.28735927962539,0.0
107,2.6750000000000003,1.7543318857852772e+18,3.5875374775788877,1.8570204177933844,2.192925113406404,-1.0210611387233026,2.066591499835512,2.0155008064274926,1.5151482420077238,0.0403069109916161,0.1325530111789703,2.4454784393310547,-0.25255332592465063,2.4454784393310547,-0.2924231600969689,0.1325530111789703,2.4454784393310547,-0.33595822140195475,0.1092265322804451,2.357233762741089,-0.2931353715877143,0.187245488166809,2.2494165897369385,-0.23038716671739312,0.2436443418264389,-43.54438674563578,0.0
108,2.7,1.754331885810277e+18,3.5875374775788877,1.8570204177933844,2.227879281127239,-1.0438786490923433,2.066591499835512,1.8793423249167363,1.2914623596686219,-0.04394407043580622,-0.0380383506417274,2.526914596557617,-0.2990353154303782,2.4454784393310547,-0.25255332592465063,0.1325530111789703,2.4454784393310547,-0.2924231600969689,0.1325530111789703,2.4454784393310547,-0.33595822140195475,0.1092265322804451,2.357233762741089,-0.2931353715877143,0.187245488166809,-43.847851102535465,0.0
