Time,original_time,x,y,vx,vy,theta,omega,ax,steering_angle,cmd_steering_angle,cmd_velocity,velocity_error
0.0,1.7512947438481288e+18,0.0,0.0,0.002096857582064086,-0.013503132178735442,0.0,0.0026467614649015934,-0.0005205424646867219,-0.00048579417257286085,0.0,0.0,0.002096857582064086
0.025,1.7512947438731287e+18,0.00027412587092697085,0.0011839023637385687,0.0021083215067621017,-0.007401558714844021,-0.0002107832078084293,0.0017372496686604666,0.0017288123235481903,-0.000345887243249445,0.0,0.0,0.0021083215067621017
0.05,1.751294743898129e+18,-0.00033804642672243635,0.002866261511342351,0.002122611629081861,-0.003021434263400476,-0.0003530662457493783,0.0009810059536200099,0.004378953521396576,4.568296166659099e-05,0.0,0.0,0.002122611629081861
0.07500000000000001,1.7512947439231288e+18,-0.0003872972567133384,0.002866286529380503,0.00215046995663404,-0.001377339557098421,-0.000269671099155655,0.0004726885420515479,0.006826054651758694,0.0006420410817936308,0.0,0.0,0.00215046995663404
0.1,1.7512947439481288e+18,0.001227423292509687,0.0004946783867042948,0.002201202783206346,-0.0023991337708245417,-6.948679873319819e-05,0.0002403657709596856,0.008081115142416325,0.0012682205601022845,0.0,0.0,0.002201202783206346
0.125,1.7512947439731287e+18,0.0012034238886134362,0.0004947012705489751,0.0022770407743680724,-0.004986304599788398,-9.095352999333173e-05,0.00024443132668608344,0.007013452515573291,0.0016330834189585382,0.0,0.0,0.0022770407743680724
0.15000000000000002,1.7512947439981286e+18,0.00027121886226942464,-0.001863361862069509,0.0023682386565600753,-0.007531950834039665,-0.00017997632848620881,0.0004014479474981251,0.0028357932566589633,0.0014054400156018271,0.0,0.0,0.0023682386565600753
0.17500000000000002,1.7512947440231288e+18,0.00027600092145120065,-0.0018633545419286784,0.002449855910900483,-0.00865958835332259,-0.00021105995629255858,0.0006238242180280261,-0.004297654084970517,0.0003541309870878739,0.0,0.0,0.002449855910900483
0.2,1.7512947440481288e+18,-1.1775323936528553e-05,0.0021534090153774916,0.002482755646642242,-0.007772388049268098,-0.0012241694762344935,0.000856933118136941,-0.012822271680030185,-0.0014798330681233488,0.0,0.0,0.002482755646642242
0.225,1.7512947440731287e+18,-3.4708393097604056e-05,0.002153424534135531,0.0024231934990883064,-0.005141210385553573,-0.0011844672027891967,0.0010961960634665873,-0.01971656283725665,-0.003645322960772931,0.0,0.0,0.0024231934990883064
0.25,1.751294744098129e+18,0.0024307640473102514,-0.001758841430195825,0.0022442205619106897,-0.0015770159366173483,-0.0001879953662591305,0.0013766864968248033,-0.021111655568045718,-0.005265258583300123,0.0,0.0,0.0022442205619106897
0.275,1.7512947441231288e+18,0.002424948311458478,-0.0017588243104485668,0.001965948761594758,0.002023043933411021,-7.758909788613266e-05,0.0017391024621274743,-0.013597973286398972,-0.005221839705493098,0.0,0.0,0.001965948761594758
0.30000000000000004,1.7512947441481288e+18,0.0024571111476185885,0.0016899790394909746,0.001681828217703739,0.004986834361036031,-0.0005200898145991673,0.0021842959383006617,0.004026666618955611,-0.002568869348989763,0.0,0.0,0.001681828217703739
0.325,1.7512947441731287e+18,0.0024467766609801386,0.001689989421656177,0.0015597370760138665,0.0069714597649844345,-0.0005301045300267759,0.0026350124728164114,0.02913781050656837,0.002898946946902993,0.0,0.0,0.0015597370760138665
0.35000000000000003,1.7512947441981286e+18,0.0002272866806958831,-0.00039949920737844974,0.001797535953516157,0.007962530779134168,-0.0006410014620432669,0.002926675751756452,0.05456472299977961,0.010106732737218203,0.0,0.0,0.001797535953516157
0.375,1.7512947442231288e+18,0.00021394525432760482,-0.0003994786222177023,0.0025283088600320854,0.008274208020368112,-0.0006250866071280115,0.0028441298834767964,0.0694930666869592,0.016469049337115155,0.0,0.0,0.0025283088600320854
0.4,1.7512947442481288e+18,0.002794612897071829,0.0036908609438367226,0.003698866312029626,0.008544611021313151,-0.0009094962250801863,0.0022066981931212317,0.06233937680996996,0.018254057291009637,0.0,0.0,0.003698866312029626
0.42500000000000004,1.7512947442731287e+18,0.002764293225767374,0.0036908959918024284,0.0049751062779466275,0.00962555344632598,-0.0009121976074717431,0.0009826143014134846,0.025285288006007652,0.011697230500372047,0.0,0.0,0.0049751062779466275
0.45,1.751294744298129e+18,0.001441450212082501,-0.0010976985530733317,0.005743581776034234,0.01228440518090669,-0.00024286542682494527,-0.0006086777024915526,-0.04061584199531028,-0.005262682904559668,0.0,0.0,0.005743581776034234
0.47500000000000003,1.7512947443231288e+18,0.0012714711041494832,0.0020944992709889024,0.005267069899867858,0.016768970124185868,-0.00032623986837032604,-0.0020613705293994356,-0.12145528976969333,-0.031131734527917718,0.0,0.0,0.005267069899867858
0.5,1.7512947443481288e+18,0.0012877870070113135,0.0020945023420235907,0.003008648313889318,0.022438533644833877,-0.0002998924082007193,-0.002663047518053303,-0.1894450634643362,-0.05973489143663971,0.0,0.0,0.003008648313889318
0.525,1.7512947443731287e+18,0.0019002725948988777,0.006219904696990306,-0.0009297478112915469,0.027713183106667344,-0.0009788923638076596,-0.0017066002717357146,-0.20617053355039486,-0.08074030091583731,0.0,0.0,-0.0009297478112915469
0.55,1.7512947443981286e+18,0.0018824021317826055,0.006219924484446389,-0.005383428328742528,0.03047062222049774,-0.0009370196407281206,0.0011951545383826695,-0.13027688318046818,-0.08235971992356822,0.0,0.0,-0.005383428328742528
0.5750000000000001,1.7512947444231288e+18,0.001537613671236389,0.0023668022648427804,-0.007895767543639642,0.028772819228144644,-0.00044149533671777874,0.005778224860367191,0.07176651469733841,-0.05575677687151268,-0.3000000119209289,2.0,-2.0078957675436397
0.6000000000000001,1.7512947444481288e+18,0.0015680110318172966,0.0023667795904080842,-0.004854452480905064,0.02160785039400003,-0.0004184151699528904,0.010924088781845238,0.41455135641725394,0.0006137652379989068,-0.3000000119209289,2.0,-2.004854452480905
0.625,1.7512947444731287e+18,0.0009924619342497017,0.005975789613052005,0.007928586776912995,0.009352048691155709,-0.0004898694563411077,0.014765130490999825,0.8856761879131348,0.07919435788308296,0.3000000119209289,2.0,-1.992071413223087
0.65,1.751294744498129e+18,0.0010161176581121286,0.005975783294811037,0.03427553216711714,-0.006151777448185255,-0.00046018639495670755,0.015253126857099626,1.4437736032691775,0.16550788586985685,0.3000000119209289,2.0,-1.965724467832883
0.675,1.7512947445231288e+18,0.0075750009376872466,0.002819966619354255,0.07658625028970048,-0.02186706596664569,-0.0008177187623714666,0.01121507734735931,2.0241393983112235,0.24341361996363278,0.3000000119209289,2.0,-1.9234137497102994
0.7000000000000001,1.7512947445481288e+18,0.010830284161208917,0.002818399571470137,0.1350029419897139,-0.03417419157730581,-0.0008788778434851707,0.0036776475013581018,2.5512556935006496,0.300634754957324,0.3000000119209289,2.0,-1.8649970580102861
0.7250000000000001,1.7512947445731287e+18,0.010027740532877812,-0.0022160990705095587,0.20709891354559837,-0.03982643846593596,0.00011647157244043527,-0.0030474969225517787,2.955252088070245,0.331955365194078,0.3000000119209289,2.0,-1.7929010864544017
0.75,1.7512947445981286e+18,0.014366767814679599,-0.0022210389776312965,0.28824948929384486,-0.03709143250252566,0.00021662157963620032,-0.0011899485971884284,3.187877451742024,0.33926685644030563,0.3000000119209289,2.0,-1.711750510706155
0.775,1.7512947446231288e+18,0.013529786415219623,0.0007023804554305037,0.3726271454079004,-0.0266417695487017,0.000971998911674099,0.019233485320275252,3.233442009316066,0.3293523608796048,0.3000000119209289,2.0,-1.6273728545920996
0.8,1.7512947446481288e+18,0.017076483203293778,0.0007010394564527134,0.4545390440910621,-0.01168240034338367,0.0013554370316803954,0.06780863604299363,3.111560615857903,0.31094613453672315,0.3000000119209289,2.0,-1.5454609559089378
0.8250000000000001,1.7512947446731287e+18,0.027089685520056583,0.0002571035753164097,0.5296885799224137,0.0028970116169636613,0.0016666849934812156,0.15054721623682318,2.870974873170763,0.29229545666109497,0.3000000119209289,2.0,-1.4703114200775862
0.8500000000000001,1.751294744698129e+18,0.03287349037952042,0.0002669885981760457,0.5959767218301818,0.012064520507626384,0.002213040973231273,0.26740408376386865,2.5764400761126063,0.27972742020419983,0.3000000119209289,2.0,-1.4040232781698183
0.875,1.7512947447231288e+18,0.05918670001809326,0.003951655236409578,0.6536467900477199,0.012258409577291969,0.007605711400784365,0.41158434675688244,2.292706870136491,0.2770634946446366,0.3000000119209289,2.0,-1.3463532099522801
0.9,1.7512947447481288e+18,0.07403367449516732,0.003939336561993305,0.7048047847770162,0.0024232635335964883,0.014562834496428145,0.5710188817227305,2.0703119647124857,0.2854056666424222,0.3000000119209289,2.0,-1.2951952152229838
0.925,1.7512947447731287e+18,0.09478242945110227,-0.003181779089693509,0.7525211756963748,-0.01591184384476821,0.02934971573414291,0.7315102569974794,1.937010748055995,0.30289867581845464,0.3000000119209289,2.0,-1.2474788243036252
0.9500000000000001,1.7512947447981286e+18,0.10761071144156721,-0.0032163715304396076,0.7998177728131796,-0.03947691245500955,0.038470920330130554,0.8804083022756346,1.896591645780998,0.3244350306407368,0.3000000119209289,2.0,-1.2001822271868203
0.9750000000000001,1.7512947448231288e+18,0.13588499804859946,-0.0022869716850230145,0.8488632632044474,-0.0646006323687783,0.0751402940400987,1.0095360696847602,1.93428614599575,0.34168422432410045,0.3000000119209289,2.0,-1.1511367367955527
1.0,1.7512947448481288e+18,0.16674859454298308,-0.0006902360144351871,0.9006255374921894,-0.08845118663171779,0.10410038520597542,1.1165265343541781,2.02593971393113,0.34403879676665544,0.3000000119209289,2.0,-1.0993744625078106
1.0250000000000001,1.7512947448731287e+18,0.17976814160537496,-3.5234385356314406e-05,0.955055580985774,-0.10972984640704597,0.12057452613679542,1.2044639699238398,2.1472392052519864,0.3208857587720721,0.3000000119209289,2.0,-1.044944419014226
1.05,1.751294744898129e+18,0.22933495311639024,-0.004610100796966236,1.0116531388481356,-0.12872080965567523,0.1763856803077779,1.2802421370178634,2.279834918102838,0.2649957579721199,0.3000000119209289,2.0,-0.9883468611518644
1.0750000000000002,1.7512947449231288e+18,0.2362810641708709,-0.004020380193696063,1.0700892578632342,-0.1468876810280536,0.18496161640293307,1.3521163929355413,2.4128357322000427,0.17596836577486571,0.3000000119209289,2.0,-0.9299107421367658
1.1,1.7512947449481288e+18,0.2586908603615938,-0.002117802128741796,1.130546692273552,-0.16624133943996142,0.2126296134346477,1.4268001998481614,2.5401729302562406,0.06204215945823024,0.3000000119209289,2.0,-0.8694533077264479
1.125,1.7512947449731287e+18,0.29843214367669774,0.00816694207001817,1.193612229906219,-0.1885853692179407,0.2616503087884192,1.5065152439292808,2.655902449713235,-0.061197590928289664,-0.3000000119209289,2.0,-0.8063877700937809
1.1500000000000001,1.7512947449981286e+18,0.34767854803247306,0.01111719224529258,1.2598071799257309,-0.21471092118312363,0.30806822064314554,1.586672548789145,2.750071016873418,-0.1752816579335227,-0.3000000119209289,2.0,-0.7401928200742691
1.175,1.7512947450231288e+18,0.3643355654826702,0.014359264836082934,1.3290210195962397,-0.2437201153220115,0.3290422154522328,1.6550286928796667,2.8072024549939667,-0.26466116048309346,-0.3000000119209289,2.0,-0.6709789804037603
1.2000000000000002,1.7512947450481288e+18,0.41253709254358684,0.021927537455309603,1.40014215917818,-0.27276635663268545,0.3826326426855573,1.6929476117638194,2.8081345920675274,-0.3211245511069087,-0.3000000119209289,2.0,-0.59985784082182
1.225,1.7512947450731287e+18,0.4374607109205063,0.028236083702610163,1.471069649570119,-0.2974632619702518,0.4141231836928041,1.678814699127611,2.734490685828384,-0.34501992542491183,-0.3000000119209289,2.0,-0.528930350429881
1.25,1.751294745098129e+18,0.487431982194544,0.04277787044975148,1.5390998530072806,-0.31295067678608046,0.46226893149722326,1.5929457205747735,2.574097964856888,-0.34338799243456386,-0.3000000119209289,2.0,-0.4609001469927194
1.2750000000000001,1.7512947451231288e+18,0.5320102703774381,0.06855457233146503,1.6015077556074324,-0.3151905837145451,0.5134275983169818,1.4227760731167498,2.3254705309166375,-0.32651473102463957,-0.3000000119209289,2.0,-0.3984922443925676
1.3,1.7512947451481288e+18,0.5702990976184616,0.08375071671969334,1.6560737817930837,-0.3018220322708359,0.546526013037886,1.166869543823139,1.9999761438118586,-0.30462544485810983,-0.3000000119209289,2.0,-0.34392621820691627
1.3250000000000002,1.7512947451731287e+18,0.5995017227011036,0.09791314824906701,1.7013718695935751,-0.27216084885055825,0.5784432532706547,0.8364694771897708,1.6211574073425261,-0.2857831317640471,-0.3000000119209289,2.0,-0.2986281304064249
1.35,1.7512947451981286e+18,0.6490881689648562,0.1323774938287014,1.7367905578528866,-0.2265825089861194,0.6046248272304688,0.45400574155012285,1.2214797388050034,-0.27515741792777454,-0.3000000119209289,2.0,-0.2632094421471134
1.375,1.7512947452231288e+18,0.6773107935381939,0.14847357476272918,1.7624118092280376,-0.16603384863269818,0.6289418385873646,0.048997917903462855,0.8372868935448473,-0.2751697600669011,-0.3000000119209289,2.0,-0.23758819077196236
