Time,original_time,x,y,vx,vy,theta,omega,ax,steering_angle,cmd_steering_angle,cmd_velocity,velocity_error
1.725,1.7512946848522719e+18,3.7861252887537393,0.7864842907230968,2.857279773669886,0.15876358192457576,0.3585457519258872,-1.4505177124106192,0.07365330377771957,-0.17638077854776973,-0.2000000029802322,3.0,-0.14272022633011394
1.75,1.751294684877272e+18,3.8596663483640397,0.8091908728744911,2.8596424934264166,0.16843552029382644,0.32005455683669015,-1.4357493631258453,0.09979682442254259,-0.11690997393033879,-0.2000000029802322,3.0,-0.14035750657358337
1.7750000000000001,1.751294684902272e+18,3.9009214776485117,0.8281905209243571,2.862368445272153,0.18136771220900075,0.29778306792976084,-1.4396761763793164,0.10452853024939295,-0.041009163256619616,-0.2000000029802322,3.0,-0.13763155472784705
1.8,1.751294684927272e+18,3.9749379321381304,0.8502052323580881,2.864886201955963,0.19842441191379703,0.25327080845071603,-1.461753198515741,0.09190402695326357,0.04100917966888873,0.2000000029802322,3.0,-0.13511379804403711
1.8250000000000002,1.751294684952272e+18,4.05693858530378,0.8805900807462372,2.8666564391256815,0.21840592914442833,0.20537168119448634,-1.4895954872639667,0.06729632427739388,0.11690993273825871,0.2000000029802322,3.0,-0.13334356087431853
1.85,1.7512946849772718e+18,4.150157985892457,0.9044608577940844,2.8673774139728443,0.23829332580919155,0.1733368458564195,-1.5008412905506394,0.035438665820354494,0.17638065369634098,0.2000000029802322,3.0,-0.1326225860271557
1.8750000000000002,1.751294685002272e+18,4.232718463463167,0.9173134743392465,2.8671038116415652,0.2540202914971304,0.12267809771122073,-1.4674753385640338,-0.000669718892322644,0.21396846958048193,0.2000000029802322,3.0,-0.13289618835843475
1.9000000000000001,1.751294685027272e+18,4.289575838657294,0.9315062346979572,2.8661554718878186,0.2616075283784255,0.09164353196595054,-1.3623901990130969,-0.03961506679320912,0.2299000014167227,0.2000000029802322,3.0,-0.1338445281121814
1.925,1.7512946850522719e+18,4.398523430594202,0.9414302727426117,2.8648470277392297,0.258207631171809,0.04835915878904751,-1.166862772718319,-0.08025862283873846,0.2288482608904953,0.2000000029802322,3.0,-0.13515297226077028
1.9500000000000002,1.751294685077272e+18,4.45568797870999,0.9520324217473617,2.8632213138417457,0.24262903852537746,0.018072545410388496,-0.8767346973213804,-0.11987563773413693,0.21764652163506829,0.2000000029802322,3.0,-0.13677868615825428
1.975,1.751294685102272e+18,4.537561629443463,0.947274862972715,2.8609942252293155,0.2151950537312479,-0.017354629253673703,-0.5051125936067837,-0.1527283223030857,0.20309301169250416,0.2000000029802322,3.0,-0.13900577477068454
2.0,1.751294685127272e+18,4.566793175413711,0.9499673105552925,2.857792968139455,0.1771318365513265,-0.03154362454489257,-0.08055052560994726,-0.1700352848712147,0.19055361315497119,0.2000000029802322,3.0,-0.14220703186054484
2.025,1.751294685152272e+18,4.66917652262517,0.9481909236690759,2.8535731043588637,0.1298881486182925,-0.004631202467973994,0.35868107675996797,-0.16179083468583097,0.18347402721620287,0.2000000029802322,3.0,-0.1464268956411363
2.0500000000000003,1.7512946851772718e+18,4.730420554531266,0.9480685640590591,2.848956140427141,0.07478839405591999,-0.007133005203238119,0.7724558933950882,-0.12004946355606502,0.18347359621030912,0.2000000029802322,3.0,-0.15104385957285915
2.075,1.751294685202272e+18,4.8197007892818755,0.9449591847861463,2.845240436318439,0.013218834947875957,0.012545503347696219,1.1266792062865305,-0.04249725637281201,0.1905523205303843,0.2000000029802322,3.0,-0.15475956368156085
2.1,1.751294685227272e+18,4.879318820118528,0.9439438301730477,2.844017528065898,-0.052769858989397525,0.021930526932467664,1.399358745863664,0.06520606033680537,0.2030909246300987,0.2000000029802322,3.0,-0.15598247193410186
2.125,1.7512946852522719e+18,4.973062234407981,0.9430605950462289,2.846566043942268,-0.11985857364702676,0.09046801444696762,1.5835500813943082,0.1894911553446194,0.21764393300963825,0.2000000029802322,3.0,-0.1534339560577318
2.1500000000000004,1.751294685277272e+18,5.045273764345912,0.9417531288117159,2.853332429837685,-0.18338148321355197,0.12051607720798763,1.6866907982984707,0.31161583847496305,0.2288458367686804,0.2000000029802322,3.0,-0.14666757016231502
2.1750000000000003,1.751294685302272e+18,5.13036227512533,0.9590191128922384,2.8637518316090302,-0.2380957816177907,0.17382936355427314,1.7268877961771034,0.41226044436249476,0.22989878489849785,0.2000000029802322,3.0,-0.13624816839096976
2.2,1.751294685327272e+18,5.239932693722572,0.9649766001297015,2.8764677690725313,-0.2796562599519868,0.23191263919356175,1.7275765513895172,0.4764107025661398,0.21396963635542396,0.2000000029802322,3.0,-0.12353223092746868
2.225,1.751294685352272e+18,5.302539484221743,0.9727307462491493,2.889814341335187,-0.3061889100702083,0.2683211529965852,1.712175206254598,0.4968619558359019,0.1763850036002054,0.2000000029802322,3.0,-0.11018565866481289
2.25,1.7512946853772718e+18,5.361402986456914,0.9800212684719822,2.9023314060852416,-0.3191590170707111,0.3025527853248988,1.6998654139010616,0.4752652155671921,0.11691723736889814,0.2000000029802322,3.0,-0.09766859391475835
2.2750000000000004,1.751294685402272e+18,5.457415273473169,1.0082841364192388,2.9131061285619118,-0.32291244855646056,0.3465801053906996,1.7028023223994164,0.4206107395569068,0.04101764901642713,0.2000000029802322,3.0,-0.08689387143808824
2.3000000000000003,1.751294685427272e+18,5.5269532347908195,1.0383464048101656,2.9218404198881163,-0.32283458663383485,0.3848044071687873,1.724383397707115,0.34596400280588807,-0.04100294459154921,-0.2000000029802322,3.0,-0.07815958011188373
2.325,1.7512946854522719e+18,5.583281648232626,1.0542785055695538,2.928680312877787,-0.3228587868851682,0.41961604965950094,1.7581276175416,0.26475678993139706,-0.11691032812820719,-0.2000000029802322,3.0,-0.07131968712221282
2.35,1.751294685477272e+18,5.684621594599278,1.0798634069579163,2.9339429226808025,-0.32362413273045676,0.49488821786037673,1.7873275639183142,0.18785158031937818,-0.1763913337540587,-0.2000000029802322,3.0,-0.06605707731919752
2.375,1.751294685502272e+18,5.740110453219891,1.0986114689928885,2.9378934191611634,-0.32237863767815134,0.5325347753993112,1.7864230200776074,0.12206812940607152,-0.2139901407948534,-0.2000000029802322,3.0,-0.06210658083883658
2.4000000000000004,1.751294685527272e+18,5.82201489872884,1.160046848572446,2.940664143234661,-0.3146792598182394,0.5833626829818483,1.7251728457318023,0.07018677644470285,-0.22992836345407225,-0.2000000029802322,3.0,-0.059335856765339035
2.4250000000000003,1.751294685552272e+18,5.874120226127604,1.188230819009765,2.9423131856506544,-0.2967936994620306,0.6192779295125379,1.5757589046502871,0.03193080728208024,-0.22887321984382814,-0.2000000029802322,3.0,-0.05768681434934564
2.45,1.7512946855772718e+18,5.918274968149892,1.2203010095328144,2.9429420459199527,-0.26737478077905047,0.647633073523103,1.3213593709905413,0.0052529969546549395,-0.21765380182677396,-0.2000000029802322,3.0,-0.057057954080047324
2.475,1.751294685602272e+18,5.989761254756881,1.264995124939697,2.9427696148130136,-0.22763782951658132,0.6953019814978683,0.9634355168721425,-0.012605696421778207,-0.203068763863986,-0.2000000029802322,3.0,-0.05723038518698642
2.5,1.751294685627272e+18,6.029965618812108,1.2993036282475983,2.9421012248522973,-0.18032606138036852,0.7040087701631289,0.5247969083138169,-0.024509085171200602,-0.1904914872267884,-0.2000000029802322,3.0,-0.0578987751477027
2.5250000000000004,1.7512946856522719e+18,6.089392964162199,1.3427553965304053,2.941212067660395,-0.12843140321587995,0.7391283184935381,0.04663348555529453,-0.03320720167250756,-0.1833826545583126,-0.2000000029802322,3.0,-0.05878793233960522
2.5500000000000003,1.751294685677272e+18,6.142440407407842,1.395982219475547,2.9402302607774713,-0.07452942934681198,0.735990977303843,-0.42025189129844254,-0.04129611308993463,-0.18338103174637757,-0.2000000029802322,3.0,-0.059769739222528706
2.575,1.751294685702272e+18,6.209641724560269,1.4586633869802499,2.9391036139093023,-0.02088390677221203,0.7067095662657719,-0.8275274575065591,-0.05115033118462742,-0.19050349096090125,-0.2000000029802322,3.0,-0.060896386090697696
2.6,1.751294685727272e+18,6.267915201849731,1.5083131832559893,2.937667293966832,0.03015523855362644,0.6920883569048378,-1.140760432917721,-0.06471252996302146,-0.20313528090762142,-0.2000000029802322,3.0,-0.062332706033167984
2.625,1.751294685752272e+18,6.334093554569018,1.5677191332736282,2.935757973337106,0.07601868672941961,0.6765202675826288,-1.3463824332687453,-0.08312638252530692,-0.2178137063959313,-0.2000000029802322,3.0,-0.0642420266628938
2.6500000000000004,1.7512946857772718e+18,6.363772684725524,1.5913791817347167,2.933299090303757,0.11427116603872954,0.621687041107944,-1.4522989631568373,-0.10627497283291111,-0.2291301602059597,-0.2000000029802322,3.0,-0.0667009096962432
2.6750000000000003,1.751294685802272e+18,6.419210165048117,1.6401537346641755,2.9303141554853283,0.14331506658632084,0.5921120087834382,-1.4828314412478962,-0.1323481748506443,-0.23022403289097515,-0.2000000029802322,3.0,-0.06968584451467175
2.7,1.751294685827272e+18,6.498966196260394,1.6896106657626349,2.926878992611307,0.1631160439894456,0.522449260351822,-1.4704506871257763,-0.1576233635973797,-0.21419928072540473,-0.2000000029802322,3.0,-0.0731210073886932
2.725,1.7512946858522719e+18,6.606790719835043,1.7547917227552228,2.9230662168496195,0.17557220233054024,0.4783758805995503,-1.4470478585836928,-0.17668730833111687,-0.17635038181404566,-0.2000000029802322,3.0,-0.07693378315038046
2.75,1.751294685877272e+18,6.632302813194356,1.7721785964625447,2.9189402365242603,0.18420841380884478,0.46323450834144375,-1.4367321439964282,-0.1832959757459852,-0.11648200884130296,-0.2000000029802322,3.0,-0.08105976347573973
2.7750000000000004,1.751294685902272e+18,6.684531007068751,1.786560044801633,2.914621344707062,0.19309301785370314,0.4392015569780008,-1.4511575348412495,-0.1719048887351839,-0.040163720277483134,-0.2000000029802322,3.0,-0.08537865529293809
2.8000000000000003,1.751294685927272e+18,6.748642418237548,1.8318986261311136,2.9103805936276936,0.2052618472268272,0.3935646621001099,-1.4876502883821883,-0.13960559021637065,0.04209792288200939,0.2000000029802322,3.0,-0.08961940637230636
2.825,1.751294685952272e+18,6.822982660337876,1.863818323880999,2.9066957355290333,0.22130923727440174,0.3608529207949356,-1.5300375749577853,-0.08786985250116047,0.11784699620560919,0.2000000029802322,3.0,-0.09330426447096674
2.85,1.7512946859772718e+18,6.876194779144153,1.8887868189208221,2.904208306620237,0.2388506501572036,0.32818512397433786,-1.5519695863546643,-0.02330686961922139,0.17661692444001598,0.2000000029802322,3.0,-0.09579169337976312
2.875,1.751294686002272e+18,6.970735031337322,1.9291068304311216,2.903559931233659,0.25317530565672675,0.2625863431704214,-1.5224502035609817,0.043245579855645824,0.21298213388161893,0.2000000029802322,3.0,-0.09644006876634093
2.9000000000000004,1.751294686027272e+18,7.024874558398519,1.951326224076082,2.9051417868926164,0.25883829150114684,0.22933730539284802,-1.4129802376067802,0.0994768311237407,0.22746995487079158,0.2000000029802322,3.0,-0.09485821310738363
2.9250000000000003,1.7512946860522719e+18,7.10465775755384,1.9630111257847245,2.9088570504002607,0.2515300597445391,0.20158606392035838,-1.2050814106020193,0.13561689102557395,0.22533809349164663,0.2000000029802322,3.0,-0.09114294959973934
2.95,1.751294686077272e+18,7.188369996541425,1.9912477642894633,2.914035891170229,0.22949904228976462,0.15467600782753244,-0.896287818986059,0.14836720186133953,0.2141650386731318,0.2000000029802322,3.0,-0.08596410882977112
2.975,1.751294686102272e+18,7.250631727577882,1.9925399794467276,2.919602510776357,0.19407298894357558,0.14192249185212424,-0.5025974854391732,0.14304392523964227,0.20137988861136635,0.2000000029802322,3.0,-0.08039748922364298
3.0,1.751294686127272e+18,7.336685846545806,2.014117770395205,2.9244698617103997,0.14922603476708576,0.10042170849021215,-0.05630873583419181,0.13253464999123554,0.19248551506408268,0.2000000029802322,3.0,-0.07553013828960031
